host_id,bairro_group,price,minimo_noites,numero_de_reviews,latitude,longitude,reviews_por_mes,disponibilidade_365,Entire home/apt,Private room,Shared room
1407251,Brooklyn,129.0,1,120,40.67924,-73.98718,2.73,275,1,0,0
2335786,Manhattan,199.0,4,10,40.77919,-73.94733,0.26,0,1,0,0
49511227,Manhattan,92.0,1,120,40.71668,-73.98954,2.74,0,0,1,0
20510488,Brooklyn,185.0,5,0,40.67748,-73.96469,,0,1,0,0
49287218,Manhattan,179.0,2,27,40.76661,-73.98439,0.63,8,1,0,0
49592958,Manhattan,80.0,1,0,40.73684,-73.98194,,0,0,1,0
45632792,Manhattan,80.0,1,2,40.74231,-73.97697,0.05,0,0,1,0
49616729,Manhattan,100.0,2,5,40.75164,-74.00146,0.12,0,1,0,0
397900,Brooklyn,225.0,4,0,40.63984,-73.97197,,0,1,0,0
27065592,Brooklyn,60.0,1,2,40.68402,-73.96094,0.05,0,0,1,0
47933513,Manhattan,166.0,2,8,40.78039,-73.95863,0.39,3,1,0,0
4739974,Brooklyn,70.0,4,0,40.70641,-73.92158,,0,0,1,0
6697886,Manhattan,63.0,1,0,40.81613,-73.94546,,0,0,1,0
49630478,Manhattan,115.0,4,1,40.78007,-73.94677,0.02,0,1,0,0
9910378,Brooklyn,65.0,14,0,40.69276,-73.92493,,0,0,1,0
10061428,Brooklyn,55.0,1,6,40.69911,-73.92441,0.14,0,0,1,0
21086012,Brooklyn,76.0,1,4,40.69422,-73.94616,0.09,0,0,1,0
6312670,Manhattan,140.0,20,1,40.72097,-73.99605,0.02,0,1,0,0
49383811,Manhattan,150.0,1,142,40.75435,-73.96729,3.52,58,1,0,0
49641082,Manhattan,39.0,1,0,40.81872,-73.94491,,0,0,1,0
49645950,Manhattan,150.0,3,12,40.72546,-74.00036,0.28,3,1,0,0
34503055,Brooklyn,105.0,14,9,40.68275,-73.96705,0.21,285,1,0,0
49649740,Manhattan,80.0,5,0,40.81026,-73.95279,,0,0,1,0
12982906,Brooklyn,110.0,3,19,40.69338,-73.97322,0.44,0,1,0,0
49651648,Manhattan,75.0,1,0,40.80196,-73.95261,,0,0,1,0
10651357,Manhattan,150.0,3,2,40.72468,-74.00746,0.05,0,1,0,0
49661200,Manhattan,150.0,1,287,40.82458,-73.95038,6.57,198,1,0,0
4397614,Brooklyn,125.0,1,0,40.67809,-73.97324,,0,1,0,0
49662115,Manhattan,125.0,3,0,40.74606,-73.98688,,0,0,1,0
33906084,Brooklyn,80.0,4,1,40.7171,-73.95273,0.02,0,1,0,0
37058836,Manhattan,260.0,1,1,40.79682,-73.94876,0.02,0,1,0,0
4931159,Manhattan,85.0,4,17,40.7924,-73.97265,0.55,0,1,0,0
47705853,Manhattan,199.0,2,93,40.75452,-73.99267,2.14,232,0,1,0
21498793,Brooklyn,135.0,3,21,40.67726,-73.95928,0.56,15,1,0,0
49671297,Queens,100.0,3,27,40.70777,-73.898,0.63,107,1,0,0
47705853,Manhattan,99.0,2,5,40.75429,-73.99198,0.11,252,0,1,0
32379616,Bronx,34.0,5,17,40.88165,-73.85625,0.4,313,0,1,0
2736439,Queens,89.0,3,54,40.71382,-73.91282,1.26,331,1,0,0
37450458,Brooklyn,77.0,1,118,40.68125,-73.91272,2.74,216,0,1,0
24951732,Brooklyn,175.0,2,0,40.66519,-73.98264,,0,1,0,0
11491789,Brooklyn,190.0,4,64,40.70721,-73.93957,1.54,159,1,0,0
47710992,Brooklyn,115.0,2,9,40.70831,-73.92095,0.27,1,1,0,0
23193,Brooklyn,40.0,2,5,40.68777,-73.9387,0.12,87,0,1,0
6725302,Manhattan,200.0,2,0,40.76769,-73.988,,0,1,0,0
2513586,Manhattan,135.0,7,1,40.78495,-73.9503,0.02,0,1,0,0
49709755,Brooklyn,135.0,1,0,40.72304,-73.95239,,0,1,0,0
36380016,Manhattan,99.0,1,7,40.7532,-73.96711,0.16,0,1,0,0
46222477,Manhattan,145.0,2,61,40.7261,-74.00281,1.4,0,1,0,0
6590142,Manhattan,174.5,2,5,40.70835,-74.00702,0.13,0,1,0,0
45100854,Manhattan,75.0,5,4,40.72401,-73.98061,0.09,0,0,1,0
2816129,Brooklyn,200.0,4,25,40.71984,-73.95386,0.58,6,1,0,0
49720830,Manhattan,119.0,1,1,40.74899,-73.97301,0.02,0,0,1,0
9144442,Manhattan,65.0,3,9,40.80219,-73.96618,0.21,0,0,1,0
12651062,Manhattan,50.0,3,2,40.83625,-73.93753,0.05,5,0,1,0
27158859,Manhattan,199.0,4,15,40.74761,-73.99761,0.38,0,1,0,0
15337454,Manhattan,80.0,1,1,40.73436,-73.99994,0.02,0,0,1,0
47511212,Manhattan,55.0,2,4,40.80508,-73.96262,0.09,0,0,1,0
1192413,Brooklyn,99.0,1,0,40.66909,-73.95144,,0,1,0,0
5238157,Brooklyn,125.0,1,5,40.68002,-73.99626,0.12,0,1,0,0
8797100,Manhattan,235.0,4,107,40.74361,-73.99503,2.98,27,1,0,0
8871082,Brooklyn,110.0,5,1,40.6776,-74.0014,0.03,0,1,0,0
49736436,Manhattan,120.0,3,10,40.83549,-73.93968,0.7,244,1,0,0
49737913,Manhattan,195.0,3,1,40.78095,-73.98178,0.02,0,1,0,0
37626481,Manhattan,109.0,1,113,40.79622,-73.97059,2.58,197,0,1,0
49738780,Queens,100.0,1,0,40.77211,-73.92055,,0,0,1,0
7371085,Brooklyn,55.0,7,2,40.70436,-73.93225,0.05,0,0,1,0
49742527,Manhattan,150.0,4,76,40.75246,-73.97171,1.79,299,1,0,0
766920,Brooklyn,100.0,2,4,40.68316,-73.99775,0.09,0,1,0,0
6040624,Brooklyn,155.0,1,138,40.6454,-74.00782,3.14,225,1,0,0
32971323,Brooklyn,80.0,14,0,40.70863,-73.95328,,0,0,1,0
49673620,Manhattan,60.0,3,10,40.79651,-73.93184,0.23,0,0,1,0
49746656,Queens,85.0,5,1,40.74572,-73.95679,0.03,0,1,0,0
6628233,Brooklyn,90.0,4,0,40.68534,-73.95533,,0,0,1,0
35320945,Manhattan,70.0,2,5,40.76108,-73.95058,0.14,0,0,1,0
3501254,Brooklyn,50.0,5,1,40.70393,-73.9284,0.02,66,0,1,0
16396714,Manhattan,120.0,3,1,40.74054,-73.97626,0.04,0,1,0,0
49753169,Manhattan,75.0,2,1,40.80838,-73.95995,0.02,0,0,1,0
49754509,Brooklyn,31.0,2,1,40.68901,-73.95057,0.02,0,0,1,0
47784768,Brooklyn,79.0,2,70,40.66374,-73.91733,1.6,253,0,1,0
38284667,Manhattan,160.0,160,2,40.72888,-73.98193,0.05,363,1,0,0
49764808,Brooklyn,99.0,2,96,40.67695,-73.91567,2.5,357,1,0,0
1509237,Manhattan,199.0,2,5,40.79686,-73.9459,0.12,177,1,0,0
518931,Manhattan,260.0,3,38,40.80263,-73.94662,0.94,296,1,0,0
623474,Brooklyn,200.0,6,0,40.70983,-73.96494,,0,1,0,0
41702722,Manhattan,56.42857142857143,7,0,40.76278,-73.97443,,0,1,0,0
11497855,Brooklyn,65.0,10,1,40.66145,-73.96005,0.02,0,0,1,0
156959,Brooklyn,219.0,2,0,40.68406,-73.99156,,0,1,0,0
36792245,Manhattan,60.0,2,8,40.80272,-73.95564,0.19,0,0,1,0
2247187,Brooklyn,45.0,25,1,40.68545,-73.95883,0.05,19,0,1,0
49807145,Brooklyn,60.0,60,34,40.68379,-73.94648,0.79,189,0,1,0
49807312,Manhattan,107.0,3,19,40.72554,-73.9838,0.44,72,1,0,0
16098958,Manhattan,230.0,30,1,40.7659,-73.98674,0.12,281,1,0,0
16098958,Manhattan,288.0,30,0,40.79509,-73.96649,,311,1,0,0
47640633,Brooklyn,50.0,7,0,40.71621,-73.93941,,0,0,1,0
23312516,Queens,130.0,3,39,40.75697,-73.91847,0.89,331,1,0,0
6753765,Manhattan,85.0,2,2,40.72422,-73.98465,0.05,0,0,0,1
7631412,Brooklyn,80.0,2,18,40.66426,-73.94758,0.42,0,1,0,0
12298772,Manhattan,84.0,2,3,40.80464,-73.95637,0.07,0,0,1,0
18330683,Brooklyn,63.0,3,15,40.68608,-73.93015,0.35,0,0,1,0
49827772,Brooklyn,45.0,2,1,40.68661,-73.91944,0.02,0,0,1,0
49831860,Brooklyn,125.0,2,172,40.6424,-73.91275,4.01,155,1,0,0
49742862,Brooklyn,160.0,2,5,40.73168,-73.95829,0.12,0,0,1,0
298841,Brooklyn,63.0,2,22,40.65992,-73.98403,0.51,48,0,1,0
24298532,Manhattan,125.0,1,85,40.72043,-73.98916,2.23,335,0,1,0
11132113,Brooklyn,45.0,3,1,40.68673,-73.95829,0.02,0,0,1,0
7897771,Brooklyn,115.0,3,3,40.71769,-73.9544,0.07,0,0,1,0
49808435,Manhattan,269.0,3,145,40.73857,-73.98335,3.31,110,1,0,0
14965776,Brooklyn,55.0,5,5,40.66931,-73.9555,0.12,0,0,1,0
49873719,Manhattan,150.0,7,0,40.72941,-74.00481,,0,1,0,0
2204011,Queens,100.0,4,11,40.71322,-73.83493,0.31,15,1,0,0
18668835,Manhattan,190.0,1,0,40.7233,-73.98819,,0,1,0,0
1120455,Brooklyn,150.0,7,0,40.72798,-73.95038,,0,1,0,0
49879147,Queens,75.0,1,0,40.7276,-73.85183,,0,0,1,0
47341341,Brooklyn,59.0,28,2,40.61952,-73.96928,0.05,365,0,1,0
48576700,Brooklyn,173.0,2,179,40.69347,-73.967,4.18,228,1,0,0
49898234,Brooklyn,60.0,7,0,40.71205,-73.95787,,0,0,1,0
16356851,Brooklyn,115.0,5,24,40.73419,-73.95905,0.56,179,0,1,0
17065519,Manhattan,89.0,1,1,40.80407,-73.95762,0.02,0,1,0,0
8308648,Brooklyn,70.0,1,5,40.68781,-73.91695,0.14,0,0,1,0
22855974,Queens,89.0,2,53,40.76561,-73.9248,1.33,39,0,1,0
433207,Queens,60.0,1,150,40.76112,-73.9146,3.75,179,0,1,0
4878479,Brooklyn,130.0,5,0,40.67629,-73.96208,,0,1,0,0
1633246,Brooklyn,90.0,4,8,40.68736,-73.92369,0.19,0,1,0,0
45166068,Manhattan,200.0,2,8,40.72316,-73.9844,0.19,188,1,0,0
506208,Brooklyn,65.0,1,2,40.70435,-73.91646,0.06,0,0,1,0
3250450,Queens,43.0,30,3,40.75806,-73.91345,0.08,310,0,1,0
32173907,Brooklyn,55.0,3,6,40.70433,-73.92652,0.14,0,0,1,0
49951208,Queens,120.0,2,0,40.74391,-73.95461,,0,1,0,0
49963831,Manhattan,110.0,1,123,40.79479,-73.94919,3.07,264,0,1,0
13197498,Manhattan,95.0,7,0,40.85,-73.93797,,0,1,0,0
49967558,Manhattan,145.0,1,3,40.72459,-73.99366,0.07,0,1,0,0
49620552,Queens,59.0,1,156,40.76768,-73.90986,3.59,208,0,1,0
49620552,Queens,239.0,3,8,40.76923,-73.91203,0.19,274,1,0,0
49620552,Queens,49.0,1,14,40.76933,-73.91164,0.32,89,0,1,0
30312537,Manhattan,95.0,3,0,40.7608,-73.9947,,0,0,1,0
23048845,Manhattan,160.0,2,0,40.7718,-73.94916,,0,1,0,0
49991005,Brooklyn,90.0,2,214,40.63013,-73.90809,4.89,82,1,0,0
5480274,Brooklyn,80.0,2,9,40.70997,-73.94297,0.41,0,0,1,0
9966670,Brooklyn,125.0,3,42,40.68986,-73.95892,0.98,226,1,0,0
1387286,Brooklyn,65.0,1,1,40.70796,-73.95035,0.03,0,0,1,0
50001302,Manhattan,77.0,4,63,40.82476,-73.9438,1.56,0,1,0,0
50001799,Brooklyn,220.0,2,26,40.69218,-73.93574,0.61,8,1,0,0
229109,Brooklyn,150.0,40,4,40.71462,-73.94641,0.16,0,1,0,0
5731898,Brooklyn,200.0,5,8,40.71,-73.95507,0.19,0,0,1,0
50003858,Manhattan,200.0,1,5,40.73702,-74.00633,0.12,0,1,0,0
50005319,Brooklyn,160.0,4,0,40.67632,-73.98116,,0,1,0,0
5731898,Brooklyn,90.0,3,28,40.70794,-73.9566,0.65,0,0,1,0
50006995,Brooklyn,230.0,1,1,40.7005,-73.92814,0.02,0,1,0,0
50006975,Brooklyn,55.0,1,1,40.70633,-73.92231,0.02,0,0,1,0
25165109,Manhattan,160.0,2,1,40.73429,-73.98689,0.02,0,0,1,0
4369380,Brooklyn,46.0,3,11,40.71436,-73.95421,0.26,0,0,1,0
24199235,Manhattan,224.0,3,0,40.75328,-73.97212,,3,0,1,0
50015739,Manhattan,300.0,2,13,40.74695,-73.98062,0.3,0,1,0,0
50016613,Manhattan,100.0,3,1,40.8241,-73.95259,0.03,0,0,1,0
17261034,Brooklyn,95.0,12,1,40.71211,-73.95949,0.03,0,0,1,0
39093118,Manhattan,100.0,1,0,40.75965,-73.95125,,0,0,1,0
1885068,Brooklyn,47.0,1,0,40.65373,-73.95535,,0,0,1,0
16024390,Manhattan,139.0,1,0,40.79499,-73.96631,,0,0,1,0
50024703,Queens,68.0,3,6,40.75658,-73.92181,0.14,0,0,1,0
11054692,Brooklyn,110.0,1,0,40.66951,-73.94931,,0,1,0,0
6115134,Manhattan,112.0,4,13,40.77849,-73.95046,0.3,0,1,0,0
46846064,Manhattan,85.0,3,32,40.76359,-73.94982,0.9,0,0,1,0
28191353,Manhattan,55.714285714285715,7,0,40.72912,-73.97854,,0,1,0,0
50028109,Manhattan,55.0,1,0,40.81109,-73.95904,,0,0,1,0
50031308,Brooklyn,55.0,4,47,40.63009,-73.96671,1.09,304,0,1,0
50032395,Manhattan,85.0,1,7,40.80023,-73.96678,0.16,188,0,1,0
50045329,Brooklyn,160.0,3,52,40.6186,-74.0071,1.2,291,1,0,0
42694270,Manhattan,155.0,4,6,40.77401,-73.99056,0.14,0,1,0,0
2088995,Brooklyn,70.0,2,1,40.65326,-73.95513,0.33,0,1,0,0
50053165,Brooklyn,185.0,1,1,40.68574,-73.97045,0.02,0,1,0,0
38596175,Brooklyn,90.0,7,0,40.71654,-73.94104,,0,1,0,0
34796316,Manhattan,200.0,7,1,40.80562,-73.95978,0.02,0,0,1,0
9507017,Manhattan,58.0,10,0,40.71954,-73.99067,,0,0,1,0
42950170,Manhattan,70.0,4,2,40.72636,-73.98231,0.05,0,0,1,0
50013026,Manhattan,50.0,1,2,40.80012,-73.96441,0.05,0,0,1,0
634195,Queens,85.0,4,2,40.74509,-73.9236,0.05,0,1,0,0
35321358,Manhattan,200.0,6,0,40.78626,-73.94295,,0,1,0,0
28422539,Manhattan,250.0,7,0,40.73713,-74.00059,,0,1,0,0
50064597,Queens,45.0,2,5,40.69472,-73.84856,0.12,0,0,1,0
3245480,Brooklyn,109.0,4,4,40.73154,-73.95485,0.09,0,1,0,0
50068597,Staten Island,48.0,2,112,40.63573,-74.0772,2.6,316,0,1,0
14651590,Manhattan,150.0,7,4,40.80462,-73.96074,0.09,0,1,0,0
2024620,Brooklyn,175.0,2,9,40.71753,-73.95742,0.27,130,1,0,0
25499953,Manhattan,100.0,2,1,40.80246,-73.96884,0.02,0,1,0,0
48678883,Manhattan,177.0,1,136,40.76871,-73.95479,3.12,258,1,0,0
5291029,Manhattan,108.0,1,111,40.73411,-73.99787,2.57,0,1,0,0
43380791,Brooklyn,28.0,10,1,40.68762,-73.92318,0.02,0,0,1,0
50080673,Manhattan,101.0,1,0,40.73033,-73.98788,,0,0,1,0
50084376,Queens,35.0,1,2,40.77472,-73.90993,0.05,0,0,1,0
50084137,Queens,105.0,7,2,40.75251,-73.8898,0.05,0,1,0,0
2262706,Brooklyn,95.0,1,2,40.68378,-73.992,0.06,0,0,1,0
43298076,Manhattan,62.0,2,24,40.82195,-73.95373,0.55,97,0,1,0
24445542,Manhattan,65.0,2,0,40.82569,-73.94277,,0,0,1,0
3655401,Manhattan,150.0,3,2,40.74106,-73.97818,0.05,0,1,0,0
38014669,Brooklyn,113.0,7,38,40.68996,-73.92046,0.94,355,1,0,0
8144242,Brooklyn,300.0,2,24,40.68382,-73.95566,0.56,0,1,0,0
20007675,Brooklyn,65.0,2,4,40.68389,-73.93437,0.09,0,1,0,0
50086145,Brooklyn,55.0,2,5,40.66916,-73.95125,0.12,0,0,1,0
7185488,Brooklyn,150.0,8,0,40.69565,-73.99663,,0,1,0,0
43438475,Brooklyn,120.0,3,152,40.66759,-73.99009,3.6,180,1,0,0
35671352,Manhattan,160.0,1,2,40.71941,-73.98534,0.05,0,1,0,0
14811787,Manhattan,135.0,2,10,40.76675,-73.95144,0.23,339,0,1,0
15647614,Brooklyn,175.0,1,11,40.7162,-73.95384,0.36,37,1,0,0
50126257,Brooklyn,300.0,2,51,40.63692,-73.99063,2.06,297,1,0,0
40044130,Brooklyn,80.0,6,2,40.71009,-73.953,0.05,0,0,1,0
50131208,Queens,40.0,1,0,40.76994,-73.91841,,0,0,1,0
16098958,Manhattan,170.0,30,1,40.76601,-73.97789,0.04,332,1,0,0
20709383,Manhattan,85.0,90,1,40.84504,-73.93658,0.03,0,1,0,0
50132533,Bronx,85.0,1,0,40.88422,-73.90886,,0,1,0,0
7027191,Brooklyn,84.0,10,2,40.6773,-73.95001,0.05,0,1,0,0
14163805,Brooklyn,133.0,3,129,40.66001,-73.94664,3.2,237,1,0,0
9339714,Manhattan,140.0,3,103,40.73304,-73.9843,2.46,270,1,0,0
2412806,Brooklyn,210.0,2,115,40.68792,-73.97904,2.66,247,1,0,0
50143518,Manhattan,135.0,4,0,40.80172,-73.9656,,0,1,0,0
8262339,Brooklyn,200.0,3,3,40.71287,-73.96325,0.42,0,1,0,0
50144728,Manhattan,200.0,2,148,40.80463,-73.95044,3.47,0,1,0,0
50144624,Brooklyn,47.0,2,2,40.69444,-73.93746,0.05,0,0,1,0
50144878,Brooklyn,50.0,7,1,40.68362,-73.94646,0.03,0,1,0,0
11575335,Brooklyn,95.0,2,9,40.67762,-73.95764,0.21,342,0,1,0
13148824,Manhattan,280.0,2,6,40.74186,-74.00528,0.14,0,1,0,0
16164068,Brooklyn,50.0,3,5,40.68,-73.95526,0.13,0,0,1,0
1317360,Manhattan,200.0,1,16,40.72145,-74.00231,0.83,365,0,1,0
50148553,Manhattan,197.0,3,18,40.76278,-73.98498,0.46,0,0,1,0
202665,Brooklyn,120.0,5,4,40.68675,-73.95865,0.12,0,1,0,0
50152355,Brooklyn,60.0,14,0,40.69715,-73.92243,,0,1,0,0
6105861,Manhattan,100.0,1,0,40.76496,-73.95801,,0,0,1,0
43198464,Manhattan,84.0,1,0,40.7651,-73.95812,,0,0,1,0
6365575,Queens,200.0,3,0,40.74723,-73.94144,,0,1,0,0
50157334,Manhattan,150.0,5,1,40.74285,-73.97468,0.02,0,1,0,0
43719073,Brooklyn,35.0,1,104,40.59878,-73.95425,2.45,352,0,0,1
956269,Manhattan,195.0,3,19,40.73725,-73.98439,0.43,34,1,0,0
4549440,Manhattan,37.0,1,0,40.82347,-73.93944,,0,0,1,0
50165358,Manhattan,200.0,1,0,40.74987,-73.97293,,0,1,0,0
31626212,Manhattan,125.0,3,141,40.75699,-73.98493,3.29,226,0,1,0
31626212,Manhattan,100.0,30,2,40.74826,-73.98653,2.0,248,0,1,0
45198805,Manhattan,70.0,1,0,40.83288,-73.93821,,0,1,0,0
290908,Brooklyn,125.0,6,155,40.66195,-73.95275,3.54,155,1,0,0
16437254,Brooklyn,123.0,30,10,40.68788,-73.98551,0.27,246,1,0,0
292084,Brooklyn,95.0,7,5,40.64463,-73.97057,0.12,59,1,0,0
37803660,Manhattan,199.0,4,1,40.75088,-73.96918,0.02,0,1,0,0
31543325,Brooklyn,125.0,20,0,40.65923,-73.961,,0,1,0,0
50199816,Brooklyn,45.0,1,1,40.70168,-73.92593,0.02,0,0,1,0
5124437,Manhattan,189.0,3,4,40.76172,-73.99917,0.09,0,1,0,0
3758471,Brooklyn,50.0,2,1,40.6744,-73.95902,0.02,0,0,1,0
27163319,Manhattan,120.0,5,0,40.76444,-73.98728,,8,0,1,0
68890,Brooklyn,250.0,1,11,40.68968,-73.95213,0.32,365,1,0,0
50207684,Brooklyn,95.0,3,74,40.64962,-74.00028,1.72,251,1,0,0
1038645,Manhattan,140.0,1,5,40.72133,-73.9877,0.12,0,0,1,0
50213378,Queens,99.0,1,0,40.74463,-73.91918,,0,1,0,0
29877911,Manhattan,120.0,30,33,40.79989,-73.95213,0.81,247,1,0,0
8693741,Brooklyn,35.0,1,2,40.69616,-73.94737,0.05,0,0,1,0
34939187,Manhattan,195.0,3,30,40.76564,-73.98759,0.68,0,1,0,0
14974205,Brooklyn,35.0,1,1,40.69351,-73.92309,0.02,0,0,1,0
33624354,Manhattan,250.0,1,1,40.72117,-74.00592,0.02,0,1,0,0
50220666,Brooklyn,70.0,7,2,40.72594,-73.95174,0.05,0,0,1,0
14800483,Brooklyn,140.0,7,0,40.71702,-73.94339,,0,1,0,0
4396337,Brooklyn,159.0,28,4,40.71964,-73.95538,0.1,0,1,0,0
11763414,Manhattan,149.0,7,13,40.73606,-73.98242,0.33,0,1,0,0
9408069,Manhattan,180.0,1,130,40.72082,-73.98728,2.98,328,1,0,0
50189863,Manhattan,110.0,1,198,40.79566,-73.9448,4.58,250,1,0,0
166014,Queens,100.0,7,2,40.77066,-73.92181,0.05,0,1,0,0
6501582,Brooklyn,50.0,7,11,40.67693,-73.93234,0.26,0,0,1,0
49494357,Manhattan,212.5,2,23,40.72116,-73.9959,0.64,54,1,0,0
17870643,Manhattan,195.0,1,0,40.75843,-73.96265,,0,1,0,0
19135883,Manhattan,260.0,4,15,40.74178,-73.97313,0.35,34,1,0,0
9245509,Manhattan,249.5,2,4,40.76,-73.98972,0.09,0,1,0,0
50235395,Manhattan,75.0,14,0,40.80569,-73.96333,,0,0,1,0
33075414,Manhattan,250.0,3,3,40.73053,-74.00297,0.08,16,1,0,0
267959,Brooklyn,175.0,2,5,40.72038,-73.95993,0.12,0,1,0,0
14786085,Manhattan,275.0,5,3,40.74302,-73.98098,0.08,0,1,0,0
9392189,Brooklyn,65.0,5,0,40.71134,-73.95192,,0,1,0,0
40169737,Manhattan,300.0,1,268,40.76553,-73.98709,6.12,261,1,0,0
30968452,Brooklyn,75.0,3,5,40.68881,-73.92017,0.12,365,0,1,0
50054847,Brooklyn,100.0,1,0,40.66842,-73.95601,,0,0,1,0
50252837,Manhattan,45.0,1,0,40.81656,-73.95725,,0,0,1,0
389899,Brooklyn,146.0,28,208,40.7179,-73.95938,4.8,200,1,0,0
50145118,Manhattan,89.0,1,19,40.80857,-73.942,0.44,0,0,1,0
11462920,Manhattan,75.0,2,19,40.81788,-73.93583,0.44,0,1,0,0
50255130,Manhattan,175.0,4,0,40.74098,-74.00513,,0,1,0,0
18830662,Manhattan,75.0,1,1,40.72051,-74.00168,0.02,0,0,1,0
7230698,Manhattan,102.0,5,20,40.82749,-73.94329,0.52,18,1,0,0
14005489,Manhattan,250.0,4,0,40.72823,-74.00571,,0,1,0,0
50279938,Manhattan,190.0,2,118,40.78857,-73.94328,2.74,237,1,0,0
50282201,Manhattan,120.0,1,0,40.80027,-73.96971,,0,0,1,0
8768792,Brooklyn,70.0,5,1,40.72449,-73.95149,0.02,0,0,1,0
4018726,Brooklyn,63.0,3,6,40.69297,-73.94522,2.77,60,0,1,0
9895399,Brooklyn,100.0,6,1,40.72484,-73.9472,0.02,0,1,0,0
24260658,Manhattan,130.0,2,49,40.79443,-73.93501,1.52,76,0,1,0
50289490,Manhattan,140.0,5,0,40.72613,-73.98621,,0,1,0,0
19256647,Queens,65.0,7,0,40.73157,-73.83263,,0,1,0,0
50292584,Brooklyn,90.0,2,75,40.64218,-74.01175,1.84,364,1,0,0
50291368,Brooklyn,46.0,2,18,40.6882,-73.90598,0.42,0,0,1,0
3051323,Brooklyn,72.0,20,0,40.69917,-73.93178,,0,1,0,0
393473,Brooklyn,115.0,2,142,40.69227,-73.95187,3.38,89,1,0,0
4173415,Manhattan,90.0,1,103,40.73737,-74.00591,2.4,239,0,1,0
1587834,Brooklyn,65.0,2,0,40.72212,-73.94423,,0,0,1,0
1527888,Brooklyn,250.0,31,8,40.7109,-73.95236,0.19,0,1,0,0
1342653,Manhattan,250.0,4,10,40.72543,-74.00242,0.23,326,1,0,0
2147475,Brooklyn,159.0,1,3,40.72107,-73.95376,0.1,0,1,0,0
15231059,Manhattan,99.0,3,24,40.7203,-73.98698,0.56,333,0,1,0
19067539,Queens,100.0,1,2,40.70344,-73.83435,0.09,0,1,0,0
10611392,Manhattan,250.0,4,13,40.79331,-73.94149,0.32,35,1,0,0
33401596,Brooklyn,120.0,3,5,40.69048,-73.94763,0.12,0,1,0,0
9262409,Manhattan,80.0,3,1,40.76504,-73.98718,0.02,0,0,1,0
18799694,Manhattan,300.0,1,0,40.73333,-73.99075,,0,1,0,0
47512544,Manhattan,45.0,3,1,40.76206,-73.94904,0.02,0,0,1,0
18954539,Manhattan,200.0,1,0,40.76374,-73.96583,,0,1,0,0
11513145,Manhattan,65.0,1,2,40.78641,-73.97739,0.05,0,0,1,0
39631811,Manhattan,70.0,1,0,40.80929,-73.95826,,0,0,1,0
33349807,Brooklyn,60.0,13,0,40.6801,-73.92873,,0,1,0,0
1587220,Manhattan,240.0,1,0,40.73577,-74.00582,,0,1,0,0
50318467,Manhattan,50.0,1,2,40.87663,-73.91041,0.05,0,0,1,0
4422477,Manhattan,100.0,2,1,40.72936,-73.97882,0.03,0,0,1,0
7952263,Manhattan,200.0,4,1,40.78389,-73.95306,0.03,0,1,0,0
3696938,Brooklyn,180.0,1,0,40.70935,-73.95207,,0,1,0,0
34861728,Queens,65.0,7,8,40.7092,-73.82984,0.18,320,0,1,0
50323495,Brooklyn,130.0,4,52,40.70357,-73.9474,1.2,321,1,0,0
50324996,Manhattan,125.0,21,0,40.83113,-73.94597,,0,1,0,0
50324962,Brooklyn,250.0,30,13,40.67545,-73.96884,0.34,319,1,0,0
411677,Brooklyn,70.0,20,0,40.63565,-73.96434,,0,1,0,0
13342524,Brooklyn,100.0,3,6,40.66352,-73.98488,0.14,0,1,0,0
50331528,Manhattan,90.0,5,3,40.76599,-73.98404,0.08,0,1,0,0
50331556,Queens,90.0,1,54,40.67836,-73.729,1.26,180,0,1,0
6706379,Brooklyn,31.0,3,2,40.69133,-73.9426,0.05,0,0,1,0
9039711,Manhattan,45.0,1,2,40.83358,-73.94113,0.05,0,0,1,0
18080415,Manhattan,188.0,3,0,40.77594,-73.98449,,0,1,0,0
37821056,Brooklyn,39.0,7,6,40.6502,-73.95509,0.17,278,0,1,0
37821056,Brooklyn,39.0,7,13,40.6518,-73.95894,0.3,346,0,1,0
9662924,Brooklyn,85.0,5,1,40.70669,-73.94943,0.02,0,0,1,0
10366292,Brooklyn,40.0,5,2,40.68552,-73.96481,0.06,0,0,1,0
10366292,Brooklyn,75.0,1,0,40.68522,-73.96326,,0,0,1,0
38297722,Brooklyn,200.0,2,1,40.71691,-73.93953,0.02,0,1,0,0
19874128,Manhattan,88.0,2,0,40.82083,-73.95407,,0,0,1,0
50364039,Brooklyn,130.0,2,67,40.71602,-73.96248,1.57,252,1,0,0
50068597,Staten Island,40.0,2,157,40.63661,-74.07868,3.67,324,0,1,0
618803,Manhattan,65.0,3,0,40.83424,-73.94275,,0,0,1,0
50366054,Manhattan,129.0,3,6,40.80055,-73.96011,0.14,0,1,0,0
9144218,Queens,125.0,8,0,40.76476,-73.91935,,0,1,0,0
50368164,Brooklyn,100.0,1,7,40.64845,-73.97302,0.16,0,1,0,0
50368837,Brooklyn,100.0,3,1,40.67735,-73.94468,0.05,0,1,0,0
50369736,Brooklyn,24.0,18,1,40.64637,-73.97863,0.02,0,0,1,0
50372319,Brooklyn,160.0,2,70,40.66948,-73.9903,1.63,342,1,0,0
50374022,Brooklyn,125.0,5,13,40.71162,-73.9639,0.31,0,1,0,0
96598,Brooklyn,205.0,7,2,40.72061,-73.94886,0.19,0,1,0,0
